pitcher,pitcher_name,p_throws,height,shoulder_pos,release_pos_x,release_pos_z,arm_angle,arm_angle_type
434378,Justin Verlander,R,77.0,53.9,-18.605239085239088,85.15172557172558,30.683333550147534,High Three-Quarters
445276,Kenley Jansen,R,77.0,53.9,-25.255575221238935,77.03398230088496,47.39824899094255,High Three-Quarters
445926,Jesse Chavez,R,73.0,51.099999999999994,-19.203906976744186,61.68586046511628,61.068203105979705,Low Three-Quarters
450203,Charlie Morton,R,77.0,53.9,-28.20907290729073,66.22909090909091,66.39000720686647,Low Three-Quarters
455119,Chris Martin,R,80.0,56.0,-35.591298701298705,72.78467532467532,64.68442780370665,Low Three-Quarters
458677,Justin Wilson,L,74.0,51.8,17.32155844155844,76.24623376623377,34.98112084260614,High Three-Quarters
458681,Lance Lynn,R,77.0,53.9,-39.12974935177183,67.22219533275714,71.08106119675988,Low Three-Quarters
471911,Carlos Carrasco,R,76.0,53.199999999999996,-16.604861111111113,70.83791666666667,43.186335947133784,High Three-Quarters
472610,Luis García,R,74.0,51.79999999999999,-27.285675675675677,75.28783783783784,49.22293969903332,High Three-Quarters
489119,Wade Miley,L,73.0,51.099999999999994,22.749152542372883,74.84237288135593,43.744578221115326,High Three-Quarters
489446,Kirby Yates,R,70.0,49.0,-29.633804347826086,61.73869565217392,66.70083705097616,Low Three-Quarters
493603,Adam Ottavino,R,77.0,53.9,-31.830831234256927,64.26438287153653,71.89280252426408,Low Three-Quarters
500779,Jose Quintana,L,73.0,51.099999999999994,26.376064690026954,70.30921832884097,53.93825713836646,High Three-Quarters
502043,Kyle Gibson,R,78.0,54.599999999999994,-26.475012386457475,74.609083402147,52.803959820144684,High Three-Quarters
502085,David Robertson,R,71.0,49.699999999999996,-32.62364779874214,69.35899371069182,58.9101290794628,High Three-Quarters
502179,Paolo Espino,R,70.0,49.0,-12.662168674698796,65.85975903614458,36.55054534164964,High Three-Quarters
502624,Chase Anderson,R,73.0,51.099999999999994,-16.554497354497354,69.39809523809524,39.81087064652855,High Three-Quarters
506433,Yu Darvish,R,77.0,53.9,-23.36081081081081,67.31189189189189,59.99405489338342,High Three-Quarters
518397,Scott Alexander,L,74.0,51.8,21.016363636363636,69.20590909090909,50.34775569657643,High Three-Quarters
518489,Ryan Brasier,R,72.0,50.4,-16.514074074074074,69.74740740740741,40.252913429690274,High Three-Quarters
518585,Fernando Cruz,R,74.0,51.8,-12.629274193548387,72.5516129032258,31.25151571607081,High Three-Quarters
518617,Jake Diekman,L,76.0,53.199999999999996,49.043125,67.0228125,74.2326373513361,Low Three-Quarters
518876,Merrill Kelly,R,74.0,51.8,-21.890526315789472,66.32842105263158,56.40645841065955,High Three-Quarters
518886,Craig Kimbrel,R,72.0,50.4,-34.14757894736842,57.22610526315789,78.66190913498038,Low Three-Quarters
519008,T.J. McFarland,L,75.0,52.5,24.980377358490564,63.62781671159029,65.9712679496739,Low Three-Quarters
519043,Matt Moore,L,75.0,52.5,11.421272727272726,76.47163636363635,25.44147094064541,Overhand
519151,Ryan Pressly,R,74.0,51.8,-5.232672413793104,71.58103448275861,14.866210352486693,Overhand
519242,Chris Sale,L,78.0,54.599999999999994,38.996081200353046,62.24420123565754,78.88854605040508,Low Three-Quarters
519293,Will Smith,L,77.0,53.900000000000006,16.967195121951217,77.91475609756098,35.2025743982533,High Three-Quarters
519326,Hunter Strickland,R,75.0,52.5,-38.345268292682924,70.30917073170731,65.04825354512526,Low Three-Quarters
523260,Joe Kelly,R,73.0,51.09999999999999,-22.22625,62.74767857142857,62.565136413262245,Low Three-Quarters
527048,Martín Pérez,L,72.0,50.4,12.74948051948052,69.36662337662338,33.844331903798384,High Three-Quarters
527054,Julio Teheran,R,74.0,51.8,-31.484117647058824,60.275294117647064,74.9120638331557,Low Three-Quarters
528748,Humberto Castellanos,R,71.0,49.699999999999996,-36.919999999999995,56.954,77.90574481080948,Low Three-Quarters
541640,Erasmo Ramírez,R,72.0,50.4,-25.79948051948052,65.48207792207792,59.67979778556542,High Three-Quarters
542585,José Cisnero,R,75.0,52.5,-18.73617021276596,64.63404255319149,56.75051764749151,High Three-Quarters
542881,Tyler Anderson,L,74.0,51.8,17.51277227722772,76.74267326732672,34.74471582347735,High Three-Quarters
542882,Matt Andriese,R,74.0,51.8,-29.798333333333332,68.68666666666667,60.3906699320967,Low Three-Quarters
542888,Shawn Armstrong,R,74.0,51.8,-19.2105306122449,69.06538775510204,47.95324071449042,High Three-Quarters
543056,Danny Coulombe,L,70.0,49.0,-8.19083969465649,73.57923664122137,18.319179850015892,Overhand
543135,Nathan Eovaldi,R,74.0,51.8,-27.741919075144505,65.93396531791907,62.98508006530935,Low Three-Quarters
543243,Sonny Gray,R,70.0,49.0,-9.962454251883747,66.0724650161464,30.2443428106869,High Three-Quarters
543294,Kyle Hendricks,R,75.0,52.5,-32.93404316546763,71.33628776978418,60.102002019558334,Low Three-Quarters
543339,Daniel Hudson,R,75.0,52.5,-34.21648854961832,65.82778625954198,68.7085038277546,Low Three-Quarters
543351,Jay Jackson,R,73.0,51.1,-27.809072164948454,68.4581443298969,58.0039585645214,High Three-Quarters
543475,Jordan Lyles,R,77.0,53.9,-28.183333333333334,71.12166666666667,58.502598091081204,High Three-Quarters
543518,Scott McGough,R,71.0,49.699999999999996,-18.54765100671141,72.04953020134228,39.62302577628019,High Three-Quarters
543766,Bryan Shaw,R,73.0,51.09999999999999,-34.178526315789476,72.47873684210526,57.96610159696083,High Three-Quarters
543859,Michael Tonkin,R,79.0,55.3,-44.085380116959065,62.82526315789474,80.30330463543909,Low Three-Quarters
544150,Albert Suárez,R,75.0,52.5,-18.073636363636364,74.67145454545455,39.23159427223559,High Three-Quarters
547001,Cody Poteet,R,73.0,51.099999999999994,-16.55297071129707,74.67564853556485,35.00263354322366,High Three-Quarters
547179,Michael Lorenzen,R,75.0,52.5,-17.25808917197452,69.73044585987262,45.02835192849021,High Three-Quarters
547184,Michael Kelly,R,76.0,53.199999999999996,-16.010297872340427,72.948,38.76887543804899,High Three-Quarters
547973,Aroldis Chapman,L,76.0,53.199999999999996,6.179512195121951,72.74536585365854,17.529886020392148,Overhand
548384,Brooks Raley,L,75.0,52.5,36.77142857142857,67.37243697478992,67.90006061324836,Low Three-Quarters
548389,Ross Stripling,R,73.0,51.09999999999999,-13.845803571428572,82.30982142857144,23.95255472007487,Overhand
552640,Andrew Kittredge,R,73.0,51.099999999999994,-21.697499999999998,69.19611111111111,50.12754758392092,High Three-Quarters
554340,Yimi García,R,73.0,51.099999999999994,-31.530466321243523,62.09875647668394,70.73513468560101,Low Three-Quarters
554430,Zack Wheeler,R,76.0,53.199999999999996,-26.130555555555553,63.49953703703703,68.48075340513935,Low Three-Quarters
554431,Tyler Matzek,L,75.0,52.5,22.33541899441341,74.99798882681564,44.80775707110113,High Three-Quarters
570257,Joely Rodríguez,L,73.0,51.099999999999994,38.474716981132076,66.34132075471699,68.13903840244515,Low Three-Quarters
570632,José Ureña,R,74.0,51.8,-35.521837455830386,68.45413427561837,64.7920992614986,Low Three-Quarters
571539,Matt Carasiti,R,74.0,51.8,-15.633882352941175,70.61788235294118,39.686309974240714,High Three-Quarters
571578,Patrick Corbin,L,76.0,53.199999999999996,28.511768826619964,75.19586690017512,52.26654244872178,High Three-Quarters
571656,Buck Farmer,R,76.0,53.199999999999996,-13.781383647798743,68.60880503144655,41.64248857739047,High Three-Quarters
571670,Dylan Floro,R,74.0,51.8,-39.94267515923567,72.58267515923568,62.47822701200572,Low Three-Quarters
571760,Andrew Heaney,L,74.0,51.8,35.54470254957507,60.632861189801694,76.00750125710323,Low Three-Quarters
571863,Matt Koch,R,75.0,52.5,-31.930434782608696,68.52521739130434,63.17145277389027,Low Three-Quarters
571882,Derek Law,R,75.0,52.5,-13.198991596638654,77.76504201680672,27.49879646338322,Overhand
571927,Steven Matz,L,74.0,51.8,21.239520958083833,68.40263473053892,51.60180320932329,High Three-Quarters
571945,Miles Mikolas,R,76.0,53.199999999999996,-28.86249768732655,77.66530989824237,49.00802482544332,High Three-Quarters
571946,Shelby Miller,R,75.0,52.5,-18.97489655172414,64.48344827586207,57.51175651704624,High Three-Quarters
571948,Hoby Milner,L,75.0,52.5,50.759032258064515,51.87024193548387,90.701888101368,Sidearm
572020,James Paxton,L,76.0,53.199999999999996,27.005454545454548,73.23545454545454,53.365865606263704,High Three-Quarters
572143,Burch Smith,R,76.0,53.199999999999996,-27.687157894736842,68.4896842105263,60.71358680817784,Low Three-Quarters
572955,Pierce Johnson,R,74.0,51.8,-27.080462427745665,73.80589595375723,50.8644406168498,High Three-Quarters
573009,Joe Mantiply,L,76.0,53.19999999999999,39.693897280966766,61.38670694864048,78.34459936783816,Low Three-Quarters
573124,Taylor Rogers,L,75.0,52.5,22.390536585365854,67.98117073170731,55.25656113552242,High Three-Quarters
573186,Marcus Stroman,R,67.0,46.9,-13.113223140495867,63.201024793388434,38.69020075091662,High Three-Quarters
573204,Caleb Thielbar,L,72.0,50.4,6.160147058823529,72.53911764705882,15.5452482371302,Overhand
579328,Yusei Kikuchi,L,72.0,50.4,29.26904392764858,65.15989664082687,63.050723597379054,Low Three-Quarters
592094,Jason Adam,R,75.0,52.5,-15.08686567164179,72.67641791044775,36.83001668545685,High Three-Quarters
592155,Cam Booser,L,75.0,52.5,31.468813559322033,68.5335593220339,62.87565203753596,Low Three-Quarters
592288,Kent Emanuel,L,76.0,53.199999999999996,26.498490566037738,69.49132075471698,58.38328930633109,High Three-Quarters
592332,Kevin Gausman,R,74.0,51.8,-28.967802197802197,68.87802197802198,59.46801384254186,High Three-Quarters
592351,Jon Gray,R,76.0,53.199999999999996,-20.78518987341772,67.29493670886076,55.87266201019311,High Three-Quarters
592426,Luke Jackson,R,74.0,51.8,-26.668623853211006,77.95816513761467,45.40239601388098,High Three-Quarters
592454,Tommy Kahnle,R,73.0,51.099999999999994,-26.514049586776856,70.09884297520662,54.192611867483826,High Three-Quarters
592767,Drew Smyly,L,74.0,51.8,18.347272727272728,79.25963636363636,33.6776306310094,High Three-Quarters
592773,Ryne Stanek,R,76.0,53.199999999999996,-10.651798561151079,76.14302158273381,24.864802700293,Overhand
592779,Brock Stewart,R,75.0,52.5,-23.30181818181818,64.87578947368421,61.9622498347184,Low Three-Quarters
592791,Jameson Taillon,R,77.0,53.9,-17.76383141762452,73.39724137931034,42.279479861420114,High Three-Quarters
592836,Taijuan Walker,R,76.0,53.199999999999996,-22.6079295154185,77.31577092511013,43.104480743922245,High Three-Quarters
592866,Trevor Williams,R,75.0,52.5,-27.603517915309446,59.63960912052117,75.47430100983325,Low Three-Quarters
593423,Frankie Montas,R,74.0,51.8,-15.247145790554415,69.94114989733059,39.95052673240129,High Three-Quarters
593576,Héctor Neris,R,74.0,51.8,-17.50448036951501,72.59944572748269,39.97318978020237,High Three-Quarters
593833,Wander Suero,R,76.0,53.199999999999996,-41.46,68.88,69.2754325840666,Low Three-Quarters
593934,Miguel Sanó,R,76.0,53.199999999999996,-25.560000000000002,73.8,51.1511894281532,High Three-Quarters
593974,Wandy Peralta,L,72.0,50.4,7.851472868217054,71.84899224806202,19.311842876351676,Overhand
594580,Sam Moll,L,69.0,48.29999999999999,27.638375634517768,60.54822335025381,65.9266164569292,Low Three-Quarters
594835,Marco Gonzales,L,73.0,51.099999999999994,23.823934426229506,65.82098360655738,58.12721098208486,High Three-Quarters
594902,Ben Lively,R,76.0,53.199999999999996,-15.92177985948478,63.07377049180328,57.9833574321034,High Three-Quarters
595014,Blake Treinen,R,77.0,53.900000000000006,-34.494878048780485,75.21365853658536,58.28067753586931,High Three-Quarters
595345,Steven Okert,L,74.0,51.8,36.03961904761905,68.57066666666667,65.04709189631346,Low Three-Quarters
595881,Tyler Beede,R,74.0,51.8,-22.904603773584906,64.04603773584905,61.81198544638801,Low Three-Quarters
595897,Nick Burdi,R,75.0,52.5,-22.769714285714286,65.09371428571428,60.949960275604525,Low Three-Quarters
595928,John Curtiss,R,77.0,53.9,-33.120000000000005,73.63199999999999,59.117178078275344,High Three-Quarters
596001,Jakob Junis,R,75.0,52.5,-25.506382978723405,68.83914893617022,57.29856643130749,High Three-Quarters
596133,Luke Weaver,R,74.0,51.8,-19.383787375415285,68.67488372093023,48.899930568996446,High Three-Quarters
596295,Austin Gomber,L,77.0,53.9,25.701016949152542,78.43141242937854,46.29890747089913,High Three-Quarters
598286,Nick Ramirez,L,76.0,53.199999999999996,38.962051282051284,68.66666666666667,68.32033835887735,Low Three-Quarters
600917,José Leclerc,R,72.0,50.4,-21.31961977186312,70.20752851711028,46.74129632106308,High Three-Quarters
600986,Thyago Vieira,R,75.0,52.5,-30.02739393939394,72.41866666666667,56.35147952735994,High Three-Quarters
601713,Nick Pivetta,R,77.0,53.9,-16.938232558139536,82.6573023255814,30.406798751446434,High Three-Quarters
605121,Justin Anderson,R,75.0,52.5,-32.04558139534884,69.04409302325581,62.649145033546844,Low Three-Quarters
605130,Scott Barlow,R,75.0,52.5,-22.069642105263156,62.989389473684206,64.33220587689866,Low Three-Quarters
605135,Chris Bassitt,R,77.0,53.9,-18.24420717131474,67.29466135458168,53.447088686604246,High Three-Quarters
605154,John Brebbia,R,73.0,51.099999999999994,-22.388490566037735,70.67632075471698,48.73264296550831,High Three-Quarters
605155,Colten Brewer,R,76.0,53.199999999999996,-29.654492753623185,72.27304347826087,57.148901495896304,High Three-Quarters
605156,Aaron Brooks,R,76.0,53.199999999999996,-24.734556213017754,75.85171597633136,47.4688110769858,High Three-Quarters
605177,Andrew Chafin,L,74.0,51.8,25.106318537859007,74.55853785900783,47.77848619695523,High Three-Quarters
605182,Mike Clevinger,R,76.0,53.199999999999996,-24.124752475247526,67.53425742574258,59.218468317527915,High Three-Quarters
605280,Clay Holmes,R,77.0,53.9,-9.902184154175588,78.79811563169166,21.66824946254624,Overhand
605288,Adrian Houser,R,75.0,52.5,-16.595627329192546,70.54077018633541,42.74948028028638,High Three-Quarters
605397,Joe Musgrove,R,77.0,53.9,-16.66557142857143,76.45114285714286,36.459147989461115,High Three-Quarters
605400,Aaron Nola,R,74.0,51.8,-22.583540669856458,60.48047846889953,68.96709003651976,Low Three-Quarters
605447,Jordan Romano,R,77.0,53.9,-19.488,72.72055813953489,45.76230417747071,High Three-Quarters
605452,Joe Ross,R,76.0,53.19999999999999,-26.274682422451992,68.74883308714918,59.22633192054535,High Three-Quarters
605463,Tayler Scott,R,75.0,52.5,-41.18779411764706,58.18610294117647,82.06535335585389,Low Three-Quarters
605483,Blake Snell,L,76.0,53.199999999999996,25.178630136986303,79.62786692759295,43.591151349789186,High Three-Quarters
605513,Spencer Turnbull,R,75.0,52.5,-19.433174603174603,68.73269841269841,50.08619300218609,High Three-Quarters
606149,Giovanny Gallegos,R,74.0,51.8,-21.62111111111111,80.30055555555555,37.161015524288786,High Three-Quarters
606160,Rafael Montero,R,72.0,50.4,-18.04440528634361,60.734273127753305,60.0369423270398,Low Three-Quarters
606303,Joel Payamps,R,74.0,51.800000000000004,-29.691428571428574,68.48472527472528,60.63908286914631,Low Three-Quarters
606930,Jacob Barnes,R,74.0,51.8,-16.503859649122806,67.86350877192983,45.42877844622643,High Three-Quarters
606965,Chris Devenski,R,75.0,52.5,-0.5289350649350649,76.76135064935065,4.678032589152996,Overhand
607067,Colin Rea,R,77.0,53.9,-23.926117179741805,66.80746772591857,61.5936489638306,Low Three-Quarters
607074,Carlos Rodón,L,74.0,51.8,25.43970443349754,75.80512315270936,46.55404748265771,High Three-Quarters
607179,Jordan Weems,R,76.0,53.199999999999996,-24.5073381294964,72.49669064748201,51.71819188309739,High Three-Quarters
607192,Tyler Glasnow,R,80.0,56.0,-19.218947368421052,72.55899313501143,49.04905764918947,High Three-Quarters
607200,Erick Fedde,R,76.0,53.199999999999996,-17.89432981316003,69.72750609260764,47.09505522962721,High Three-Quarters
607237,Amir Garrett,L,77.0,53.89999999999999,23.598461538461535,72.345,51.94562492245333,High Three-Quarters
607259,Nick Martinez,R,73.0,51.099999999999994,-20.41233502538071,74.81451776649746,40.68226198051527,High Three-Quarters
607455,Anthony Banda,L,74.0,51.8,32.38191780821918,64.69808219178083,68.23555193304877,Low Three-Quarters
607481,Aaron Bummer,L,75.0,52.5,33.53253886010363,61.59170984455959,74.71801250206272,Low Three-Quarters
607536,Kyle Freeland,L,76.0,53.199999999999996,32.44869009584664,66.62952076677317,67.3705428536163,Low Three-Quarters
607625,Seth Lugo,R,76.0,53.199999999999996,-15.414004796163068,66.20546762589927,49.83314379930301,High Three-Quarters
607644,John Means,L,76.0,53.2,12.452625000000001,76.861875,27.649387833495116,Overhand
608032,Carlos Estévez,R,78.0,54.599999999999994,-22.932000000000002,71.0384,54.15410234245983,High Three-Quarters
608331,Max Fried,L,76.0,53.199999999999996,16.19776595744681,70.70638297872341,42.68762948228732,High Three-Quarters
608334,Carson Fulmer,R,72.0,50.4,-29.988,68.44472727272728,58.920420534189354,High Three-Quarters
608344,Cole Irvin,L,76.0,53.199999999999996,13.684017278617711,73.65408207343411,33.734334250399904,High Three-Quarters
608371,Lucas Sims,R,74.0,51.8,-21.462382271468144,68.07024930747923,51.4317343398463,High Three-Quarters
608379,Michael Wacha,R,78.0,54.599999999999994,-19.05629350893697,78.70634054562558,38.30935860172208,High Three-Quarters
608648,Tyler Duffey,R,75.0,52.5,-31.194285714285716,68.21650793650794,62.74481342794043,Low Three-Quarters
608678,Dominic Leone,R,70.0,49.0,-27.577793594306048,70.02576512455516,52.209999381240856,High Three-Quarters
608717,Chris Stratton,R,74.0,51.8,-21.77714285714286,69.60571428571428,50.71926741015737,High Three-Quarters
608718,Brent Suter,L,76.0,53.199999999999996,39.844375,75.681875,60.543295490892596,Low Three-Quarters
608723,Austin Voth,R,74.0,51.8,-29.15844155844156,68.53776623376623,60.097340161309376,Low Three-Quarters
612434,Miguel Castro,R,79.0,55.3,-28.235384615384618,60.19538461538461,80.1454293848168,Low Three-Quarters
613534,Austin Adams,R,75.0,52.5,-44.053774834437085,61.80794701986755,78.05111876209756,Low Three-Quarters
614179,José Ruiz,R,73.0,51.099999999999994,-15.062975206611569,75.44330578512397,31.732247679054367,High Three-Quarters
615698,Cal Quantrill,R,75.0,52.5,-17.86303715670436,75.5865266558966,37.64513480514076,High Three-Quarters
620982,Ricardo Pinto,R,72.0,50.4,-15.31090909090909,72.68945454545455,34.435613838017936,High Three-Quarters
621016,Jose Cuas,R,75.0,52.5,-52.711750972762644,50.63019455252919,92.02075474134503,Sidearm
621051,Steven Wilson,R,75.0,52.5,-22.856727272727273,66.88945454545454,57.12410762027397,High Three-Quarters
621053,Tyler Ferguson,R,76.0,53.2,-41.68933333333333,69.75866666666667,68.30550276099328,Low Three-Quarters
621097,Jacob Waguespack,R,78.0,54.599999999999994,-3.6032579185520364,77.16923076923078,9.050435307392831,Overhand
621107,Zach Eflin,R,78.0,54.599999999999994,-27.202660653889513,69.88450958286359,60.5651518614404,Low Three-Quarters
621111,Walker Buehler,R,74.0,51.8,-13.917809330628803,66.30498985801218,43.50205899437532,High Three-Quarters
621112,Paul Blackburn,R,73.0,51.099999999999994,-24.37655737704918,72.60688524590164,48.53429131240617,High Three-Quarters
621114,Ryan Burr,R,76.0,53.199999999999996,-21.48888888888889,76.22666666666666,42.99907898490602,High Three-Quarters
621199,Matt Bowman,R,72.0,50.4,-22.430999999999997,69.52749999999999,49.22869387015982,High Three-Quarters
621237,José Alvarado,L,74.0,51.8,12.790126582278482,80.11088607594937,24.30791853026386,Overhand
621242,Edwin Díaz,R,75.0,52.5,-24.95,59.534137931034486,74.2662250864877,Low Three-Quarters
621244,José Berríos,R,72.0,50.4,-24.500485355648532,67.7767029288703,54.6148167752029,High Three-Quarters
621294,Ben Heller,R,75.0,52.5,-25.100526315789473,65.38105263157895,62.73325422742708,Low Three-Quarters
621345,A.J. Minter,L,72.0,50.4,28.786285714285714,69.22361904761904,56.740682352068006,High Three-Quarters
621363,Colin Poche,L,75.0,52.5,13.390588235294118,75.8195294117647,29.801906840296546,Overhand
621366,Ryan Borucki,L,76.0,53.2,22.687199999999997,68.7072,55.61496979269739,High Three-Quarters
621381,Matt Strahm,L,74.0,51.8,27.85156626506024,65.0978313253012,63.05058157972858,Low Three-Quarters
621383,Tanner Banks,L,73.0,51.099999999999994,33.20311377245508,74.82970059880239,54.38553850424794,High Three-Quarters
621389,Ty Blach,L,73.0,51.099999999999994,36.96666666666667,68.84388888888888,64.29941720512574,Low Three-Quarters
621550,Patrick Wisdom,R,74.0,51.8,-38.19692307692308,78.10153846153845,55.31934759931222,High Three-Quarters
622065,Alex Young,L,75.0,52.5,24.36375,71.52375,51.94385421816382,High Three-Quarters
622072,Alex Wood,L,76.0,53.199999999999996,23.457142857142856,57.34587301587302,79.97198897845901,Low Three-Quarters
622075,Yency Almonte,R,77.0,53.9,-16.996404494382023,69.9770786516854,46.43406817634088,High Three-Quarters
622088,Tejay Antone,R,76.0,53.199999999999996,-31.99404255319149,70.31489361702127,61.713465873598956,Low Three-Quarters
622098,Drew Smith,R,74.0,51.8,-28.298823529411763,67.95529411764706,60.2343716233553,Low Three-Quarters
622250,Josh Sborz,R,75.0,52.5,-10.875140186915889,75.26691588785047,25.253381027960955,Overhand
622251,Josh Staumont,R,75.0,52.5,-17.314098360655738,72.56524590163934,40.699409640762376,High Three-Quarters
622253,Dillon Tate,R,74.0,51.8,-21.601973684210527,63.225394736842105,61.60231037837743,Low Three-Quarters
622491,Luis Castillo,R,74.0,51.8,-28.32717872968981,60.6272082717873,72.53415539813571,Low Three-Quarters
622503,Nabil Crismatt,R,73.0,51.099999999999994,-29.530322580645162,66.67225806451613,61.98345834325701,Low Three-Quarters
622554,Seranthony Domínguez,R,73.0,51.1,-20.995533498759308,66.12833746898264,54.31928625235684,High Three-Quarters
622569,Pablo Reyes,R,68.0,47.599999999999994,-15.66,66.01333333333334,41.04394874401001,High Three-Quarters
622663,Luis Severino,R,74.0,51.8,-23.64818181818182,71.37272727272726,50.32266933059307,High Three-Quarters
622694,Elieser Hernández,R,73.0,51.099999999999994,-26.36663101604278,63.638502673796786,64.55543479985288,Low Three-Quarters
622786,Jesus Tinoco,R,76.0,53.199999999999996,-24.207843137254905,63.66117647058823,66.28793905751695,Low Three-Quarters
623149,Paul Sewald,R,75.0,52.5,-43.460979020979025,54.21314685314685,87.72603477851793,Low Three-Quarters
623167,Chris Flexen,R,75.0,52.5,-1.625966228893058,82.18176360225141,3.887721115703964,Overhand
623211,Huascar Brazoban,R,75.0,52.5,-19.084225352112675,68.94929577464788,49.174459455727664,High Three-Quarters
623352,Josh Hader,L,75.0,52.5,36.41627254509018,68.33867735470942,66.40409446055844,Low Three-Quarters
623433,Nick Anderson,R,76.0,53.199999999999996,-9.970935960591133,77.50167487684729,22.33147363417296,Overhand
623451,Jackson Stephens,R,74.0,51.8,-11.12,73.17647058823529,27.52039607146171,Overhand
623465,Evan Phillips,R,74.0,51.8,-25.215223880597016,63.6510447761194,64.4915064576555,Low Three-Quarters
623474,Jimmy Herget,R,75.0,52.5,-27.473,59.36,75.47304968607399,Low Three-Quarters
624133,Ranger Suárez,L,73.0,51.099999999999994,21.546770833333333,70.673125,47.7853483339013,High Three-Quarters
624431,Jose Trevino,R,70.0,49.0,-12.086666666666666,81.02000000000001,20.713043014471143,Overhand
624522,Keegan Thompson,R,73.0,51.099999999999994,-31.186609442060085,69.81115879828326,59.005772019534334,High Three-Quarters
624647,Victor González,L,72.0,50.4,26.62330097087379,59.0726213592233,71.90757940897979,Low Three-Quarters
625643,Reynaldo López,R,73.0,51.099999999999994,-21.31073275862069,70.65258620689656,47.48909519072979,High Three-Quarters
628317,Kenta Maeda,R,73.0,51.09999999999999,-27.461870503597122,68.02756834532374,58.30479456415656,High Three-Quarters
628452,Raisel Iglesias,R,74.0,51.800000000000004,-22.656283185840707,66.54690265486727,56.14040418559479,High Three-Quarters
628708,Yunior Marte,R,74.0,51.79999999999999,-19.435135135135138,67.86918918918919,50.30596594957617,High Three-Quarters
640448,Kyle Finnegan,R,74.0,51.8,-21.456124031007754,69.12837209302326,50.6016610938687,High Three-Quarters
640451,Hunter Harvey,R,75.0,52.5,-24.266692015209127,70.13543726235741,53.926563994469575,High Three-Quarters
640455,Sean Manaea,L,77.0,53.9,29.96231674208145,66.8545520361991,66.40861163150255,Low Three-Quarters
640462,A.J. Puk,L,79.0,55.3,30.5745306122449,67.97167346938777,67.01301262548823,Low Three-Quarters
640470,Adbert Alzolay,R,73.0,51.099999999999994,-16.034407294832825,74.9493009118541,33.85800093131911,High Three-Quarters
641149,Wes Parsons,R,77.0,53.9,-18.644594594594594,68.15513513513513,52.48557329095099,High Three-Quarters
641154,Pablo López,R,76.0,53.199999999999996,-21.452064570943072,66.98864910790144,57.063301533958494,High Three-Quarters
641302,Tyler Alexander,L,74.0,51.8,16.291137594799565,68.87947995666306,43.550278930054816,High Three-Quarters
641312,Shaun Anderson,R,78.0,54.59999999999999,-23.254285714285714,73.96714285714286,50.06941860987918,High Three-Quarters
641343,Jake Bauers,L,71.0,49.699999999999996,7.808181818181819,84.37636363636364,13.055663364762557,Overhand
641401,Connor Brogdon,R,78.0,54.6,-34.28412371134021,72.19298969072165,62.81033936371908,Low Three-Quarters
641482,Nestor Cortes,L,71.0,49.699999999999996,15.174790697674418,68.97925581395349,37.49566534062788,High Three-Quarters
641540,Dane Dunning,R,76.0,53.199999999999996,-27.105667447306793,65.29545667447307,65.94677843649897,Low Three-Quarters
641585,J.P. France,R,72.0,50.4,-16.68695278969957,67.55175965665237,44.17807456405374,High Three-Quarters
641645,Luis Guillorme,R,70.0,49.0,-13.728,80.34,23.944854608287038,Overhand
641656,Ian Hamilton,R,73.0,51.099999999999994,-32.391999999999996,71.44319999999999,57.83519358311079,High Three-Quarters
641712,Dakota Hudson,R,77.0,53.9,-26.21234899328859,73.58979865771812,52.931263163343914,High Three-Quarters
641726,Daulton Jefferies,R,72.0,50.39999999999999,-34.00623853211009,69.37100917431192,60.83525063679491,Low Three-Quarters
641729,Joe Jiménez,R,75.0,52.5,-29.755102040816325,68.43612244897959,61.73835480188988,Low Three-Quarters
641745,Brad Keller,R,77.0,53.9,-15.721798715203425,77.00248394004284,34.19667185306652,High Three-Quarters
641755,Tyler Kinley,R,76.0,53.199999999999996,-11.224163265306123,77.33142857142857,24.865112503693283,Overhand
641793,Zack Littell,R,76.0,53.199999999999996,-7.496368286445013,73.5222506393862,20.228422664601155,Overhand
641835,Tim Mayza,L,75.0,52.5,20.566,75.36833333333333,41.93309381214435,High Three-Quarters
641927,Bailey Ober,R,81.0,56.699999999999996,-15.267188353048224,72.15734303912647,44.5318204009659,High Three-Quarters
641941,Emilio Pagán,R,74.0,51.8,-20.31309090909091,68.15636363636364,51.145333805101494,High Three-Quarters
642028,Josh Rogers,L,75.0,52.5,32.12878048780488,70.81463414634148,60.268596120476516,Low Three-Quarters
642048,Tayler Saucedo,L,76.0,53.199999999999996,25.392094861660077,63.73185770750988,67.39005794202434,Low Three-Quarters
642100,Gabe Speier,L,71.0,49.699999999999996,19.846216216216213,64.52472972972973,53.17768767231834,High Three-Quarters
642121,Cole Sulser,R,73.0,51.099999999999994,-19.485957446808513,69.43404255319149,46.71996615846889,High Three-Quarters
642216,Allan Winans,R,74.0,51.79999999999999,-20.784878048780488,69.95560975609756,48.850684771004914,High Three-Quarters
642232,Ryan Yarbrough,L,77.0,53.89999999999999,38.65676609105181,61.27554160125588,79.11101906328344,Low Three-Quarters
642397,Gregory Soto,L,73.0,51.099999999999994,22.969495548961426,69.31370919881306,51.38219047523282,High Three-Quarters
642520,Gerson Garabito,R,72.0,50.4,-19.777560975609756,67.43609756097561,48.913218715505295,High Three-Quarters
