pitcher,pitcher_name,p_throws,pitch_type,height,shoulder_pos,release_pos_x,release_pos_z,arm_angle
657376,Clarke Schmidt,R,CH,73.0,51.099999999999994,-23.959999999999997,62.800000000000004,63.895876825545216
657376,Clarke Schmidt,R,FC,73.0,51.1,-18.1897520661157,67.59504132231405,47.693006747649896
657376,Clarke Schmidt,R,KC,73.0,51.1,-14.975217391304348,69.96652173913044,38.38297908284154
657376,Clarke Schmidt,R,SI,73.0,51.1,-15.56931506849315,69.00876712328767,40.81665735437932
657376,Clarke Schmidt,R,ST,73.0,51.099999999999994,-22.885081967213114,64.98934426229508,58.637969903112115
657508,Mike Baumann,R,CH,76.0,53.2,-22.71,70.94399999999999,51.60036553527398
657508,Mike Baumann,R,FF,76.0,53.199999999999996,-19.07807486631016,73.86930481283422,42.51532501743908
657508,Mike Baumann,R,KC,76.0,53.199999999999996,-20.45189189189189,73.43459459459459,45.14071830260238
657508,Mike Baumann,R,PO,76.0,53.199999999999996,-18.240000000000002,74.03999999999999,41.19370991831298
657508,Mike Baumann,R,SL,76.0,53.199999999999996,-20.938695652173912,72.85826086956521,46.453628863373254
657514,Brennan Bernardino,L,CH,76.0,53.199999999999996,39.599999999999994,61.44,78.24557854157217
657514,Brennan Bernardino,L,CU,76.0,53.199999999999996,39.56363636363636,58.58909090909091,82.24435335335625
657514,Brennan Bernardino,L,FC,76.0,53.199999999999996,38.19428571428571,60.96,78.50745678547773
657514,Brennan Bernardino,L,SI,76.0,53.199999999999996,35.10268656716418,61.362388059701495,76.89828456919076
657514,Brennan Bernardino,L,SL,76.0,53.199999999999996,38.81454545454545,59.93454545454545,80.15807082993916
657571,Caleb Ferguson,L,FC,75.0,52.5,28.771071428571428,66.69,63.73804911820849
657571,Caleb Ferguson,L,FF,75.0,52.5,28.74222222222222,67.54055555555556,62.37101429291688
657571,Caleb Ferguson,L,SI,75.0,52.5,28.56,67.08428571428571,62.949178177703445
657571,Caleb Ferguson,L,ST,75.0,52.5,27.626666666666665,67.38666666666667,61.64443603110466
657585,Reed Garrett,R,CU,74.0,51.8,-25.92,66.12,61.08070449630227
657585,Reed Garrett,R,FC,74.0,51.8,-26.137443609022558,66.8815037593985,60.008268329896175
657585,Reed Garrett,R,FF,74.0,51.8,-23.4192,68.454,54.57622699407124
657585,Reed Garrett,R,FS,74.0,51.8,-25.371555555555556,67.72977777777778,57.882907030371605
657585,Reed Garrett,R,SI,74.0,51.79999999999999,-24.914716981132077,67.33584905660378,58.06902776489043
657585,Reed Garrett,R,ST,74.0,51.8,-27.618045112781953,66.25984962406015,62.37948224188303
657612,Tim Hill,L,FF,76.0,53.199999999999996,44.144881889763774,42.03212598425197,104.20320047488838
657612,Tim Hill,L,SI,76.0,53.199999999999996,46.27161290322581,38.677258064516124,107.44161355273512
657612,Tim Hill,L,SL,76.0,53.199999999999996,44.52,42.224347826086955,103.86552110176929
657649,Jared Koenig,L,CH,77.0,53.9,35.42,65.26,72.1743363843825
657649,Jared Koenig,L,CU,77.0,53.9,37.187999999999995,67.88228571428571,69.2896856658698
657649,Jared Koenig,L,FC,77.0,53.9,36.03918367346939,68.30571428571429,68.023396728208
657649,Jared Koenig,L,FF,77.0,53.9,29.759999999999998,72.0,58.692077981538034
657649,Jared Koenig,L,SI,77.0,53.9,31.70832,71.33568000000001,61.03182527280505
657697,Vinny Nittoli,R,CU,73.0,51.099999999999994,-33.984,63.76800000000001,69.54049335212396
657697,Vinny Nittoli,R,FC,73.0,51.099999999999994,-35.307272727272725,58.96363636363637,77.41063188409773
657697,Vinny Nittoli,R,ST,73.0,51.099999999999994,-37.156363636363636,57.709090909090904,79.93808212817262
657746,Joe Ryan,R,FF,74.0,51.8,-29.10854130052724,57.79655536028119,78.36222023228586
657746,Joe Ryan,R,FS,74.0,51.8,-29.629902912621358,58.37902912621359,77.48522057481149
657746,Joe Ryan,R,SI,74.0,51.8,-29.175483870967742,58.17290322580645,77.67771097403642
657746,Joe Ryan,R,SL,74.0,51.8,-29.894676258992803,58.05064748201439,78.2161313041969
657746,Joe Ryan,R,ST,74.0,51.8,-30.096441717791414,58.08588957055215,78.2304910446784
658648,Pedro Avila,R,CH,71.0,49.699999999999996,-12.901538461538461,69.4523076923077,33.007921472427014
658648,Pedro Avila,R,CU,71.0,49.699999999999996,-9.864242424242423,70.89454545454547,24.850802865066093
658648,Pedro Avila,R,FF,71.0,49.7,-12.20562162162162,69.84778378378378,31.3025916687973
658648,Pedro Avila,R,SI,71.0,49.699999999999996,-12.305316455696202,70.01164556962026,31.149481324849333
658648,Pedro Avila,R,ST,71.0,49.699999999999996,-13.636363636363637,66.79636363636364,38.38878504018742
660600,Enoli Paredes,R,FF,71.0,49.699999999999996,-30.529230769230765,61.27076923076923,69.13435841664455
660600,Enoli Paredes,R,SI,71.0,49.699999999999996,-29.654117647058825,61.68705882352941,67.92929712029272
660600,Enoli Paredes,R,SL,71.0,49.699999999999996,-32.1,60.774,70.78992333437863
660761,José Suarez,L,CH,70.0,49.0,20.04,66.35496503496503,48.533517843693524
660761,José Suarez,L,CU,70.0,49.0,22.2,66.47999999999999,51.85956567693319
660761,José Suarez,L,FC,70.0,49.0,20.861538461538462,67.09846153846154,48.94533700499084
660761,José Suarez,L,FF,70.0,49.0,19.87125,67.05857142857143,47.23302089210173
660761,José Suarez,L,SI,70.0,49.0,19.546666666666667,67.2,46.61381704647875
660761,José Suarez,L,SL,70.0,49.0,22.083582089552237,66.42447761194029,51.41959096287779
660761,José Suarez,L,ST,70.0,49.0,21.093861386138613,66.63683168316831,49.716674386431166
660825,Eduard Bazardo,R,FF,72.0,50.4,-20.37090909090909,70.22545454545455,45.69643059452071
660825,Eduard Bazardo,R,FS,72.0,50.4,-22.337142857142855,69.69428571428571,49.12468653517241
660825,Eduard Bazardo,R,SI,72.0,50.4,-20.175,70.405,45.14419713521934
660825,Eduard Bazardo,R,SL,72.0,50.4,-23.85509433962264,71.20075471698112,48.86197152493319
660853,Enyel De Los Santos,R,CH,75.0,52.5,-24.497999999999998,67.158,59.094970170793864
660853,Enyel De Los Santos,R,FF,75.0,52.5,-23.24222222222222,65.50222222222222,60.80526852523283
660853,Enyel De Los Santos,R,SL,75.0,52.5,-24.53855072463768,64.23478260869565,64.46498585340534
660896,Jorge Alcala,R,CH,75.0,52.5,-34.61714285714286,77.16571428571429,54.400953046605494
660896,Jorge Alcala,R,FF,75.0,52.5,-31.122089552238805,79.3334328358209,49.18102374516983
660896,Jorge Alcala,R,SI,75.0,52.5,-31.619999999999997,78.798,50.20414493263503
660896,Jorge Alcala,R,SL,75.0,52.5,-33.67311258278146,78.56503311258278,52.19079526273004
661395,Jhoan Duran,R,CU,77.0,53.9,-26.465,72.63333333333334,54.62231943212756
661395,Jhoan Duran,R,FF,77.0,53.9,-26.410188679245284,72.5422641509434,54.73492607400736
661395,Jhoan Duran,R,FS,77.0,53.89999999999999,-27.39714285714286,71.63285714285715,56.96820383227565
661403,Emmanuel Clase,R,FC,74.0,51.8,-8.339659090909091,72.41625,21.949615735967335
661403,Emmanuel Clase,R,FF,74.0,51.8,-10.620000000000001,72.24000000000001,27.22873098555246
661403,Emmanuel Clase,R,SL,74.0,51.8,-7.503076923076923,71.64,20.596966985522993
661527,Seth Martinez,R,CH,74.0,51.8,-27.006075949367087,54.84607594936709,83.50069392035071
