id,fullName,height,weight,teamId
805144,Riskiel Tineo,75.0,190.0,146
801265,Robert Perez,74.0,165.0,146
820945,Robert Puente,69.0,141.0,146
660822,Robinson Martínez,72.0,190.0,146
682610,Roddery Muñoz,74.0,210.0,146
805095,Rodolfo De La Cruz,74.0,193.0,146
801244,Roosevelt Trinidad,77.0,200.0,146
813883,Ryan Ignoffo,69.0,215.0,146
677960,Ryan Weathers,73.0,230.0,146
671217,Sam Praytor,69.0,205.0,146
815704,Samuel Carpio,74.0,200.0,146
686488,Sandro Bargallo,73.0,180.0,146
645261,Sandy Alcantara,77.0,200.0,146
681852,Sean Roby,74.0,235.0,146
687071,Shane Sasaki,71.0,185.0,146
641312,Shaun Anderson,78.0,228.0,146
664350,Sixto Sánchez,72.0,234.0,146
695426,Spencer Bramwell,71.0,220.0,146
669327,Tanner Allen,71.0,195.0,146
656945,Tanner Scott,72.0,235.0,146
806258,Thomas White,77.0,210.0,146
641313,Tim Anderson,73.0,185.0,146
800524,Toby Simmons,70.0,175.0,146
669233,Tony Bullard,77.0,212.0,146
687942,Torin Montgomery,75.0,230.0,146
669432,Trevor Rogers,77.0,217.0,146
656484,Tristan Gray,73.0,215.0,146
688306,Tristan Stevens,74.0,200.0,146
687859,Troy Johnston,71.0,205.0,146
690501,Tyler Eckberg,76.0,220.0,146
678368,Valente Bellozo,70.0,208.0,146
683748,Victor Mesa Jr.,72.0,195.0,146
703861,Victor Ortega,68.0,200.0,146
660644,Vidal Bruján,70.0,180.0,146
801384,Walin Castillo,75.0,175.0,146
824769,Wilfredo Henriquez,74.0,180.0,146
677943,Will Banfield,72.0,215.0,146
808970,Woo-Suk Go,71.0,198.0,146
669364,Xavier Edwards,70.0,175.0,146
801870,Xavier Meachem,71.0,200.0,146
691701,Yeral Martinez,76.0,220.0,146
678883,Yeuris Jimenez,75.0,218.0,146
691268,Yiddi Cappe,75.0,175.0,146
703200,Yoffry Solano,70.0,155.0,146
808690,Yohanfer Santana,79.0,200.0,146
630023,Yonny Chirinos,74.0,225.0,146
820969,Yordani Martinez,67.0,170.0,146
685112,Zach McCambley,74.0,220.0,146
687036,Zach Zubia,76.0,230.0,146
592450,Aaron Judge,79.0,282.0,147
691004,Aaron Nixon,72.0,210.0,147
695312,Aaron Palensky,70.0,195.0,147
800254,Abrahan Ramirez,72.0,150.0,147
688636,Adam Stone,78.0,220.0,147
807824,Adrian Gonzalez,74.0,170.0,147
682663,Agustin Ramirez,72.0,210.0,147
702901,Alejandro Gomez,76.0,180.0,147
806628,Alex Bustamante,75.0,195.0,147
676089,Alex Mauricio,72.0,180.0,147
657077,Alex Verdugo,72.0,209.0,147
823012,Alexander Almonte,76.0,205.0,147
683061,Alexander Vargas,71.0,148.0,147
703923,Alexis Paulino,72.0,175.0,147
702098,Allen Facundo,72.0,171.0,147
674468,Anderson Munoz,68.0,158.0,147
805129,Andres Lacruz,70.0,158.0,147
815069,Andrew Landry,73.0,175.0,147
703906,Andry Javier,70.0,160.0,147
702784,Angel Benitez,79.0,204.0,147
815019,Angel Ventura,73.0,165.0,147
689141,Anthony Hall,73.0,200.0,147
664948,Anthony Misiewicz,73.0,196.0,147
814276,Anthony Pena,70.0,157.0,147
519203,Anthony Rizzo,75.0,240.0,147
678011,Anthony Seigler,69.0,198.0,147
683011,Anthony Volpe,69.0,180.0,147
682625,Antonio Gomez,74.0,210.0,147
605521,Art Warren,75.0,230.0,147
669224,Austin Wells,74.0,220.0,147
676442,Bailey Dees,80.0,252.0,147
685067,Baron Stuart,76.0,209.0,147
806314,Beau Brewer,74.0,215.0,147
700250,Ben Rice,73.0,215.0,147
815456,Ben Shields,76.0,210.0,147
701496,Benjamin Cowles,72.0,180.0,147
686588,Blane Abeyta,75.0,220.0,147
690776,Brady Rose,77.0,220.0,147
806963,Brando Mayea,71.0,175.0,147
663604,Brandon Lockridge,72.0,185.0,147
694341,Brendan Beck,74.0,205.0,147
691601,Brenny Escanio,70.0,145.0,147
702909,Brian Arias,72.0,177.0,147
809137,Brian Hendry,76.0,225.0,147
809331,Brian Sanchez,75.0,170.0,147
691795,Brock Selvidge,75.0,205.0,147
821129,Browm Martinez,70.0,161.0,147
695425,Bryce Warrecker,80.0,225.0,147
694475,Cade Austin,75.0,230.0,147
694696,Cade Smith,73.0,190.0,147
702332,Caleb Durbin,66.0,185.0,147
657571,Caleb Ferguson,75.0,226.0,147
693645,Cam Schlittler,78.0,210.0,147
680622,Carlos Gomez,73.0,175.0,147
802388,Carlos Hampshire,69.0,181.0,147
801739,Carlos Lagrange,79.0,195.0,147
665966,Carlos Narvaez,71.0,190.0,147
607074,Carlos Rodón,74.0,255.0,147
821084,Carlos Rondon,72.0,190.0,147
821803,Carlos Villarroel,73.0,188.0,147
703921,Chalniel Arias,75.0,165.0,147
694633,Chase Hampton,74.0,220.0,147
827471,Chaury Gomez,73.0,166.0,147
815454,Chris Kean,77.0,210.0,147
820991,Christofer Reyes,70.0,154.0,147
683532,Christopher Familia,70.0,170.0,147
805317,Christopher Medina,73.0,185.0,147
827470,Christopher Vasquez,71.0,168.0,147
657376,Clarke Schmidt,73.0,200.0,147
605280,Clay Holmes,77.0,245.0,147
677076,Clayton Andrews,66.0,160.0,147
690925,Clayton Beeter,74.0,220.0,147
815089,Coby Morales,73.0,225.0,147
663752,Cody Morris,76.0,205.0,147
547001,Cody Poteet,73.0,190.0,147
686831,Colby White,72.0,190.0,147
681408,Cole Ayers,75.0,185.0,147
702068,Cole Gabrielson,71.0,185.0,147
518934,DJ LeMahieu,76.0,220.0,147
702210,Daniel Guerrero,76.0,204.0,147
814343,Danny Flatt,76.0,190.0,147
702130,Danny Watson,79.0,235.0,147
807827,Dari Brito,73.0,210.0,147
693808,Daury Arias,71.0,172.0,147
703924,David Beckles,75.0,215.0,147
821683,David Carrera,75.0,180.0,147
642701,Dennis Santana,74.0,190.0,147
820996,Dexters Peralta,73.0,170.0,147
821282,Diego Flores,71.0,160.0,147
821137,Diego Gonzalez,71.0,155.0,147
821615,Dilan Medina,74.0,190.0,147
800299,Diomedes Hernandez,71.0,165.0,147
805700,Domingo Feliz,73.0,190.0,147
621249,Duane Underwood Jr.,74.0,225.0,147
815734,Dylan Jasso,73.0,196.0,147
687607,Edgar Barclay,70.0,200.0,147
821173,Edgar Jimenez,70.0,165.0,147
814297,Edgleen Perez,70.0,155.0,147
702750,Edinson Duran,65.0,180.0,147
805128,Edinzo Marquez,74.0,208.0,147
809773,Edison Vivas,72.0,184.0,147
685313,Elijah Dunham,71.0,220.0,147
808375,Emanuel Vargas,73.0,178.0,147
800246,Engelth Urena,71.0,196.0,147
821198,Enixon Sanchez,72.0,150.0,147
800285,Enmanuel Tejeda,69.0,158.0,147
801432,Eric Reyzelman,74.0,188.0,147
821028,Estivenzon Montero,73.0,189.0,147
677592,Everson Pereira,71.0,191.0,147
700320,Fidel Montero,72.0,178.0,147
815910,Francisco Vilorio,76.0,212.0,147
800471,Franyer Herrera,72.0,165.0,147
682858,Gabriel Barbosa,72.0,183.0,147
808106,Gabriel Lara,69.0,165.0,147
808239,Gabriel Terrero,66.0,169.0,147
682003,Garrett Martin,75.0,215.0,147
687280,Geoffrey Gilbert,72.0,215.0,147
806146,George Lombard Jr.,74.0,190.0,147
691853,Geralmi Santana,75.0,173.0,147
543037,Gerrit Cole,76.0,220.0,147
809770,Geyber Blanco,69.0,155.0,147
519317,Giancarlo Stanton,78.0,245.0,147
650402,Gleyber Torres,73.0,205.0,147
685300,Grant Richardson,72.0,210.0,147
656185,Greg Allen,70.0,187.0,147
694215,Hans Montero,69.0,160.0,147
702873,Hansel Rosario,76.0,174.0,147
694660,Harrison Cohen,72.0,190.0,147
675296,Hayden Merda,76.0,202.0,147
700649,Henry Lalane,79.0,211.0,147
680893,Hueston Morrill,72.0,168.0,147
641656,Ian Hamilton,73.0,200.0,147
666301,Indigo Diaz,77.0,250.0,147
811551,Isael Arias,69.0,170.0,147
641555,J.C. Escarra,74.0,205.0,147
664141,JT Brubaker,75.0,180.0,147
701778,Jace Avina,71.0,180.0,147
680891,Jack Neely,80.0,245.0,147
814431,Jackson Castillo,69.0,195.0,147
690977,Jackson Fristoe,76.0,210.0,147
663330,Jahmai Jones,71.0,210.0,147
664776,Jake Cousins,76.0,195.0,147
691858,Jared Serna,67.0,168.0,147
808767,Jared Wegner,72.0,220.0,147
691176,Jasson Domínguez,69.0,190.0,147
808258,Jelson Coca,71.0,158.0,147
808394,Jerson Alejandro,78.0,255.0,147
815440,Jesus Castellanos,71.0,175.0,147
622338,Jesús Liranzo,74.0,248.0,147
821251,Jesus Marquez,72.0,183.0,147
683679,Jesus Rodriguez,70.0,182.0,147
669023,Jeter Downs,70.0,197.0,147
702211,Jhon Imbert,73.0,172.0,147
693795,Joel Mendez,72.0,180.0,147
683638,Joel Valdez,76.0,171.0,147
680702,Joey Gerber,76.0,212.0,147
805130,Johan Contreras,73.0,218.0,147
542932,Jon Berti,70.0,190.0,147
642528,Jonathan Loáisiga,71.0,165.0,147
678391,Jorbit Vivas,70.0,171.0,147
677954,Jordan Groshans,74.0,200.0,147
702212,Jordarlin Mendoza,72.0,175.0,147
802742,Jordy Luciano,70.0,160.0,147
808659,Jorge Luna,72.0,165.0,147
812161,Jose Castro,74.0,176.0,147
683569,Jose Colmenares,71.0,173.0,147
692639,Jose Guzman,71.0,185.0,147
815763,Jose Julian Rodriguez,75.0,170.0,147
702874,Jose Ledesma,72.0,170.0,147
815278,Jose M. Rodriguez,71.0,160.0,147
670351,Jose Rojas,70.0,200.0,147
808363,Jose Rosario,74.0,194.0,147
624431,Jose Trevino,70.0,215.0,147
677007,Josh Breaux,73.0,230.0,147
701056,Josh Grosz,76.0,199.0,147
656671,Josh Maciejewski,75.0,210.0,147
694742,Josh Moylan,75.0,216.0,147
806244,Josh Tiedemann,72.0,165.0,147
642165,Josh VanMeter,70.0,198.0,147
808068,Joshawn Lampson,73.0,185.0,147
805131,Joshua Leito,70.0,170.0,147
700648,Josue Gonzalez,69.0,170.0,147
683711,Josue Panacual,70.0,158.0,147
827440,Josue Silvestre,79.0,198.0,147
821272,Juan Araujo,71.0,158.0,147
679311,Juan Crisp,72.0,170.0,147
801276,Juan Matheus,70.0,155.0,147
702880,Juan Sanchez,69.0,190.0,147
665742,Juan Soto,74.0,224.0,147
821619,Julio Benitez,76.0,160.0,147
812563,Junior Tavera,72.0,184.0,147
820886,Justin Capellan,70.0,180.0,147
694367,Justin Lange,76.0,220.0,147
800241,Keninson Diaz,74.0,180.0,147
665645,Kervin Castro,72.0,185.0,147
675656,Kevin Smith,71.0,190.0,147
805728,Kevin Stevens,74.0,225.0,147
814269,Kevin Verde,69.0,160.0,147
687340,Kiko Romero,71.0,185.0,147
690603,Kris Bow,76.0,225.0,147
690350,Kyle Battle,72.0,190.0,147
694805,Kyle Carr,73.0,175.0,147
679758,Leonardo Pestana,76.0,198.0,147
642152,Lou Trivino,77.0,235.0,147
800133,Louis Pierre,74.0,160.0,147
700728,Luis Arejula,73.0,170.0,147
827469,Luis Burgos,74.0,186.0,147
806884,Luis Escudero,68.0,165.0,147
661563,Luis Gil,74.0,185.0,147
821184,Luis Ilarraza,73.0,155.0,147
703902,Luis Ogando,70.0,175.0,147
809772,Luis Puello,71.0,162.0,147
702436,Luis Serna,71.0,162.0,147
800379,Luis Suarez,69.0,143.0,147
686433,Luis Velasquez,70.0,155.0,147
596133,Luke Weaver,74.0,183.0,147
692633,Manuel Palencia,71.0,175.0,147
821070,Marco Manzano,75.0,176.0,147
573186,Marcus Stroman,67.0,180.0,147
807814,Mariano Salomon,75.0,185.0,147
804912,Mason Vinyard,74.0,210.0,147
676769,Matt Givin,75.0,180.0,147
702046,Matt Keating,73.0,215.0,147
669422,Matt Sauer,76.0,230.0,147
661733,Max Burt,73.0,205.0,147
686842,McKinley Moore,78.0,225.0,147
687870,Michael Giacone,72.0,175.0,147
702887,Michael Peres,72.0,180.0,147
543859,Michael Tonkin,79.0,220.0,147
807830,Michell Chirinos,74.0,187.0,147
687512,Montana Semmel,76.0,225.0,147
678729,Nelson Medina,74.0,175.0,147
641482,Nestor Cortes,71.0,210.0,147
679502,Nicio Rodriguez,75.0,175.0,147
595897,Nick Burdi,75.0,225.0,147
687392,Nick Paciorek,74.0,195.0,147
807820,Niurby Asigen,75.0,180.0,147
695589,Ocean Gabonia,73.0,175.0,147
665996,Oddanier Mosqueda,70.0,187.0,147
800439,Omar Gonzalez,76.0,175.0,147
683079,Omar Martinez,70.0,192.0,147
814840,Orvis Fernandez,71.0,185.0,147
660757,Oscar Gonzalez,76.0,240.0,147
692649,Oscar Silverio,67.0,170.0,147
682640,Osiel Rodriguez,74.0,210.0,147
672724,Oswald Peraza,72.0,200.0,147
665828,Oswaldo Cabrera,71.0,200.0,147
807836,Ovandy Frias,72.0,176.0,147
692646,Pedro Rodriguez,70.0,145.0,147
681423,Peter Serruto,71.0,195.0,147
641360,Phil Bickford,76.0,200.0,147
821065,Queni Pineda,70.0,190.0,147
804668,Rafael Flores,76.0,220.0,147
809778,Rafael Martinez,70.0,160.0,147
800216,Rafelin Nivar,70.0,160.0,147
694219,Ramiro Altagracia,71.0,180.0,147
820978,Remy Veldhuisen,74.0,190.0,147
814841,Richard Jimenez,72.0,150.0,147
821043,Richard Matic,72.0,200.0,147
808152,Richard Meran,72.0,165.0,147
691792,Roc Riggio,69.0,180.0,147
703149,Roderick Arias,72.0,178.0,147
676760,Ron Marinaccio,74.0,205.0,147
827348,Ronald Tejada,75.0,160.0,147
596059,Rougned Odor,71.0,200.0,147
669243,Ryan Anderson,78.0,205.0,147
687308,Ryan Harvey,75.0,195.0,147
663894,Ryley Gilliam,70.0,170.0,147
800239,Sabier Marte,77.0,167.0,147
801726,Santiago Gomez,71.0,160.0,147
809771,Saul Brinez,75.0,170.0,147
664123,Scott Effross,74.0,202.0,147
682044,Sean Boyle,73.0,205.0,147
702314,Sean Hermann,72.0,160.0,147
687187,Sebastian Keane,75.0,187.0,147
682987,Spencer Jones,78.0,235.0,147
811625,Stanly Alcantara,78.0,187.0,147
683728,Steven Fulgencio,74.0,175.0,147
806103,Sunayro Martina,75.0,165.0,147
681198,T.J. Rumfield,77.0,225.0,147
669251,Tanner Myatt,79.0,245.0,147
668684,Tanner Tully,74.0,205.0,147
666211,Taylor Trammell,74.0,220.0,147
694281,Tomas Frick,70.0,200.0,147
592454,Tommy Kahnle,73.0,230.0,147
663757,Trent Grisham,71.0,224.0,147
815587,Trent Sellers,73.0,200.0,147
805274,Trevor Kirk,77.0,210.0,147
801639,Trystan Vrieling,76.0,200.0,147
676205,Tyler Hardman,74.0,230.0,147
682944,Tyrone Yulie,76.0,180.0,147
827472,Varis Villarreal,71.0,157.0,147
624647,Victor González,72.0,180.0,147
703901,Wilfrido Bido,70.0,170.0,147
684608,Will Brian,71.0,220.0,147
701542,Will Warren,74.0,175.0,147
701206,Willy Montero,75.0,202.0,147
815147,Wilson Rodriguez,73.0,186.0,147
820881,Yael Zapata,72.0,183.0,147
694033,Yarison Ruiz,76.0,216.0,147
814274,Yedrinson Aguilera,71.0,165.0,147
660787,Yerry De Los Santos,74.0,210.0,147
672782,Yoendrys Gómez,75.0,212.0,147
684133,Yoljeldriz Diaz,71.0,165.0,147
683583,Yorlin Calderon,75.0,155.0,147
681891,Zach Greene,73.0,215.0,147
684725,Zach Messinger,78.0,225.0,147
676879,Aaron Ashby,73.0,188.0,158
810921,Aaron Rund,77.0,225.0,158
682842,Abner Uribe,75.0,215.0,158
647228,Adam Hall,71.0,165.0,158
694372,Adam Seminaris,72.0,191.0,158
682251,Aidan Maldonado,72.0,170.0,158
808305,Aldrin Gonzalez,73.0,180.0,158
815216,Alejandro Parra,75.0,195.0,158
529017,Alexander Cornielle,74.0,180.0,158
655316,Andruw Monasterio,71.0,196.0,158
647378,Andy Yerzy,75.0,215.0,158
703102,Anfernny Reyes,75.0,170.0,158
821259,Angel Gonzalez,70.0,171.0,158
800372,Angel Pereira,70.0,176.0,158
800260,Anthony Flores,71.0,165.0,158
808315,Antony Gomez,73.0,175.0,158
809699,Argenis Aparicio,72.0,180.0,158
821131,Ayendy Bravo,70.0,180.0,158
694843,Bayden Root,75.0,235.0,158
690902,Ben Metzinger,72.0,195.0,158
811309,Bishop Letson,76.0,170.0,158
807723,Bjorn Johnson,75.0,201.0,158
700183,Blake Holub,78.0,230.0,158
663368,Blake Perkins,72.0,208.0,158
809821,Blake Whiting,74.0,180.0,158
691600,Blayberg Diaz,71.0,190.0,158
687134,Bradley Blalock,74.0,213.0,158
683637,Brailin Rodriguez,74.0,185.0,158
687822,Brandon Knarr,70.0,217.0,158
605540,Brandon Woodruff,76.0,244.0,158
814489,Brett Wichrowski,74.0,177.0,158
676551,Brewer Hicklen,73.0,220.0,158
702153,Brian Fitzpatrick,79.0,230.0,158
640459,Brian Navarreto,74.0,233.0,158
668930,Brice Turang,72.0,188.0,158
694385,Brock Wilken,76.0,225.0,158
663542,Bryan Hudson,80.0,220.0,158
800469,Bryan Rivera,73.0,170.0,158
669060,Bryse Wilson,74.0,272.0,158
701791,Caden Vire,78.0,170.0,158
687726,Cameron Wagoner,77.0,187.0,158
815766,Carlos Canales,73.0,160.0,158
820902,Carlos Carra,71.0,181.0,158
677578,Carlos D. Rodriguez,70.0,186.0,158
821152,Carlos Done,70.0,182.0,158
692230,Carlos F. Rodriguez,72.0,206.0,158
811228,Carlos Maurera,72.0,180.0,158
694477,Chad Patrick,73.0,205.0,158
680774,Chase Costello,76.0,215.0,158
669945,Chavez Young,70.0,200.0,158
676896,Chris Roller,71.0,186.0,158
624414,Christian Arroyo,73.0,220.0,158
592885,Christian Yelich,75.0,206.0,158
821639,Christopher Peralta,71.0,165.0,158
689441,Coleman Crow,72.0,175.0,158
607067,Colin Rea,77.0,220.0,158
806198,Cooper Pratt,76.0,195.0,158
684974,Craig Yoho,75.0,225.0,158
804448,Cristofher Carrasco,70.0,175.0,158
669084,DL Hall,74.0,203.0,158
821248,Daiyiro Candelo,74.0,176.0,158
821182,Dalvin Bodre,69.0,158.0,158
802192,Daniel Corniel,72.0,177.0,158
694206,Daniel Guilarte,71.0,160.0,158
808303,Danny Puerta,68.0,150.0,158
821250,Dariel Jaquez,73.0,170.0,158
703710,Darrell Thompson,76.0,185.0,158
687152,Darrien Miller,70.0,186.0,158
800491,Daurys Mora,70.0,180.0,158
671272,David García,70.0,201.0,158
702391,Demetrio Nadal,67.0,125.0,158
703101,Dencer Geraldo,73.0,160.0,158
642207,Devin Williams,74.0,193.0,158
699129,Dikember Sanchez,71.0,160.0,158
802506,Dylan O'Rae,67.0,160.0,158
668834,Easton McGee,78.0,205.0,158
699166,Edgardo Ordonez,71.0,155.0,158
808311,Eduardo Charles,70.0,160.0,158
682633,Eduardo Garcia,73.0,160.0,158
682631,Eduarqui Fernandez,73.0,176.0,158
683720,Edwin Jimenez,75.0,175.0,158
807655,Elias Gonzalez,73.0,185.0,158
622694,Elieser Hernández,73.0,214.0,158
665625,Elvis Peguero,77.0,241.0,158
821253,Enderson Mercado,71.0,177.0,158
821162,Engel Paulino,69.0,162.0,158
808308,Enniel Cortez,72.0,180.0,158
660600,Enoli Paredes,71.0,171.0,158
800724,Eric Bitonti,76.0,218.0,158
687521,Eric Brown Jr.,70.0,190.0,158
606992,Eric Haase,70.0,198.0,158
702444,Eric Martinez,72.0,175.0,158
808260,Eric Prado,72.0,174.0,158
667803,Ernesto Martinez Jr.,78.0,250.0,158
806105,Esmir Suarez,74.0,185.0,158
806660,Estefano Lozano,72.0,182.0,158
696140,Ethan Murray,71.0,201.0,158
679928,Evan McKendry,75.0,200.0,158
827643,Fabian Reyes,76.0,175.0,158
800376,Fabricio Valera,74.0,174.0,158
800218,Felipe De Los Santos,72.0,180.0,158
680589,Felix Valerio,65.0,165.0,158
806995,Filippo Di Turi,71.0,165.0,158
815215,Francisco Guevara,70.0,150.0,158
642336,Francisco Mejía,68.0,188.0,158
685573,Fray Morelo,74.0,178.0,158
642547,Freddy Peralta,72.0,202.0,158
668965,Freddy Zamora,72.0,190.0,158
821149,Frederi Montero,74.0,188.0,158
808248,Freider Rojas,68.0,155.0,158
808300,Gabriel Colmenarez,73.0,155.0,158
669003,Garrett Mitchell,75.0,224.0,158
668831,Garrett Stallings,74.0,200.0,158
596142,Gary Sánchez,74.0,258.0,158
800368,Gery Holguin,72.0,160.0,158
699126,Gregory Barrios,72.0,180.0,158
821136,Handelfry Encarnacion,71.0,172.0,158
666785,Harold Chirino,74.0,173.0,158
815702,Harrison Durow,75.0,210.0,158
815300,Hayden Robinson,72.0,180.0,158
691616,Hedbert Perez,70.0,160.0,158
571948,Hoby Milner,75.0,187.0,158
807755,Idalberto Santiesteban,74.0,175.0,158
686555,Isaac Collins,68.0,185.0,158
694722,Isaiah Jackson,77.0,205.0,158
808254,Ismael Yanez,72.0,180.0,158
656266,J.B. Bukauskas,72.0,208.0,158
694192,Jackson Chourio,72.0,198.0,158
694819,Jacob Misiorowski,79.0,190.0,158
699130,Jadher Areinamo,68.0,160.0,158
641343,Jake Bauers,71.0,213.0,158
666302,Jake Polancic,75.0,205.0,158
596001,Jakob Junis,75.0,238.0,158
703231,James Meeker,76.0,222.0,158
676083,Janson Junk,74.0,197.0,158
657649,Jared Koenig,77.0,235.0,158
814710,Jason Woodward,73.0,180.0,158
821177,Jean Rodriguez,74.0,170.0,158
689951,Jeferson Figueroa,72.0,180.0,158
691620,Jeferson Quero,71.0,215.0,158
695972,Jeison Pena,73.0,165.0,158
821140,Jeremy George,72.0,165.0,158
702736,Jesael Cabrera,72.0,155.0,158
695871,Jesus Broca,69.0,183.0,158
678652,Jesus Chirinos,73.0,165.0,158
808222,Jesus Flores,74.0,180.0,158
815908,Jesus Made,73.0,187.0,158
701865,Jesus Rivero,73.0,175.0,158
691621,Jheremy Vargas,71.0,160.0,158
821234,Jhoanjel Saez,69.0,150.0,158
815784,Jhosep Ospino,72.0,142.0,158
808241,Joan Gutierrez,71.0,165.0,158
821769,Joandrew Pena,75.0,172.0,158
605452,Joe Ross,76.0,243.0,158
606303,Joel Payamps,74.0,220.0,158
687401,Joey Ortiz,69.0,183.0,158
686894,Joey Wiemer,76.0,226.0,158
703179,Johan Barrios,73.0,180.0,158
809332,Johan Zapata,71.0,160.0,158
821158,Jonathan Rangel,69.0,176.0,158
815894,Jorge Quintana,74.0,183.0,158
678584,Jose Acosta,70.0,170.0,158
821262,Jose Anderson,72.0,183.0,158
800427,Jose Meneses,73.0,150.0,158
703360,Jose Nova,77.0,185.0,158
815304,Josh Adamczewski,72.0,190.0,158
805807,Josh Knoth,73.0,190.0,158
803024,Josh Timmerman,76.0,195.0,158
808350,Joshua Quezada,74.0,185.0,158
821125,Josue Toledo,71.0,182.0,158
800345,Juan Baez,69.0,175.0,158
821197,Juan Martinez,71.0,170.0,158
821187,Juan Ortuno,68.0,165.0,158
800270,Justin Caceres,73.0,168.0,158
659381,Justin King,73.0,215.0,158
823783,Justin Lugo,75.0,200.0,158
687866,Justin Yeager,76.0,215.0,158
687268,K.C. Hunt,75.0,200.0,158
689337,Kaleb Bowman,73.0,195.0,158
702461,Kay-Lan Nicasia,71.0,176.0,158
815767,Kegnnalex Seijas,68.0,150.0,158
807148,Kevin Ereu,70.0,165.0,158
821237,Kevin Garcia,72.0,177.0,158
643361,Kevin Herget,70.0,185.0,158
676473,Lamar Sparks,74.0,170.0,158
808213,Lenin Mendez,75.0,193.0,158
808354,Linbel Jimenez,77.0,198.0,158
701656,Logan Henderson,71.0,194.0,158
821168,Lonell Downs,69.0,184.0,158
800456,Ludwin Tejada,70.0,175.0,158
699127,Luis Castillo,72.0,175.0,158
821818,Luis Corobo,71.0,183.0,158
800430,Luis Garcia,71.0,180.0,158
808319,Luis Guevara,73.0,180.0,158
808288,Luis Lameda,70.0,160.0,158
800325,Luis Lara,68.0,155.0,158
821270,Luis Pena,71.0,185.0,158
808236,Luiyin Alastre,70.0,160.0,158
821172,Lukas Gonzalez,72.0,140.0,158
702726,Luke Adams,76.0,210.0,158
821191,Manuel Moreno,73.0,170.0,158
804973,Manuel Rodriguez,74.0,175.0,158
815081,Mark Manfredi,76.0,210.0,158
687783,Matthew Wood,70.0,190.0,158
808329,Melvin Hernandez,71.0,139.0,158
691605,Miguel Briceno,69.0,155.0,158
801670,Mike Boeve,73.0,210.0,158
823650,Miqueas Mercedes,75.0,200.0,158
669952,Mitch White,75.0,210.0,158
821199,Moises Polanco,70.0,150.0,158
809459,Morris Austin,74.0,215.0,158
685396,Nate Peterson,70.0,180.0,158
668711,Nick Bennett,76.0,210.0,158
685277,Nick Kahle,69.0,210.0,158
806581,Nick Merkel,79.0,255.0,158
668929,Noah Campbell,72.0,200.0,158
670154,Nolan Blackwood,77.0,185.0,158
808295,Oliver Camilo,72.0,153.0,158
686554,Oliver Dunn,70.0,198.0,158
800304,Osbriel Mogollon,70.0,160.0,158
680911,Owen Miller,71.0,197.0,158
699223,Patricio Aquino,72.0,175.0,158
657562,Patrick Dorrian,73.0,188.0,158
821155,Paul Hoff,77.0,180.0,158
808338,Pedro Ibarguen,70.0,180.0,158
808325,Pedro Tovar,73.0,160.0,158
683441,Rafael Garcia,73.0,158.0,158
806104,Ramon Moreno,69.0,165.0,158
670232,Ramón Rodríguez,72.0,210.0,158
800318,Ranwell Smith,71.0,140.0,158
800617,Reece Walling,77.0,202.0,158
680586,Reidy Mercado,71.0,153.0,158
656555,Rhys Hoskins,76.0,240.0,158
642239,Rob Zastryzny,75.0,205.0,158
688107,Robert Gasser,72.0,192.0,158
808228,Roderick Flores,69.0,167.0,158
669080,Russell Smith,79.0,255.0,158
804670,Ryan Birchard,72.0,207.0,158
805437,Ryan Middendorf,78.0,220.0,158
686217,Sal Frelick,68.0,185.0,158
672277,Sam Carlson,76.0,195.0,158
814217,Sam Gardner,73.0,205.0,158
682936,Samuel Valerio,76.0,230.0,158
695708,Satchell Norman,68.0,200.0,158
808335,Saul Sanchez,71.0,175.0,158
681343,Shane Smith,76.0,235.0,158
691602,Stiven Cruz,74.0,165.0,158
669298,TJ Shook,76.0,217.0,158
808632,Tanner Shears,75.0,205.0,158
804249,Tate Kuehner,73.0,195.0,158
695554,Tayden Hall,74.0,215.0,158
664199,Taylor Clarke,76.0,210.0,158
688392,Terence Doston,70.0,160.0,158
668964,Tobias Myers,73.0,217.0,158
656730,Trevor Megill,80.0,255.0,158
672012,Tyler Black,70.0,204.0,158
808291,Tyler Rodriguez,70.0,165.0,158
806332,Tyler Wehrle,75.0,220.0,158
681216,Tyler Woessner,76.0,230.0,158
822134,Victor Garcia,74.0,225.0,158
687436,Victor Torres,69.0,180.0,158
681962,Vinny Capra,68.0,180.0,158
489119,Wade Miley,73.0,220.0,158
800485,Wande Torres,75.0,190.0,158
815770,Wandy Cabrera,74.0,170.0,158
820936,Wenderlyn King,69.0,165.0,158
682265,Wes Clarke,74.0,228.0,158
682999,Will Childers,76.0,210.0,158
805733,Will Rudy,73.0,170.0,158
661388,William Contreras,71.0,212.0,158
642715,Willy Adames,73.0,219.0,158
806921,Yannic Walther,72.0,185.0,158
809797,Yeferson Tales,73.0,165.0,158
693750,Yerlin Rodriguez,74.0,172.0,158
694070,Yhoswar Garcia,69.0,150.0,158
821241,Yohandy Cruz,72.0,157.0,158
821268,Yoneiker Lugo,68.0,155.0,158
660634,Yonny Hernández,67.0,140.0,158
806983,Yophery Rodriguez,73.0,185.0,158
800223,Yorman Galindez,73.0,160.0,158
692632,Yujanyer Herrera,75.0,175.0,158
680518,Zavier Warren,71.0,215.0,158
669443,Aaron Hernandez,73.0,170.0,108
643256,Adam Cimber,75.0,195.0,108
592473,Adam Kolarek,75.0,215.0,108
